"Id","Titulo_P","Subtitulo_P","Descripcion","Valor","Marca","Categoria","Subcategoria","Sub_sub_categoria","URL_Redireccion","URL_Imagen_Principal","URL_Imagen_2","URL_Imagen_3","URL_Imagen_4","URL_Imagen_5","Tienda"
11574,"Campana Geneal Electric CVGE60I","Campana Geneal Electric, caudal de extracción 510 m3/H (15 Pa.). Comandos pulsantes. Filtro anti grasa metálico. Iluminación incorporada. Tres velocidades de extracción.","Campana Geneal Electric, caudal de extracción 510 m3/H (15 Pa.). Comandos pulsantes. Filtro anti grasa metálico. Iluminación incorporada. Tres velocidades de extracción.","$ 7.199,00","General Electric","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Anafes, Hornos y Cocinas","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/anafes-hornos-y-cocinas/campana-general-electric-cvge60i.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790672002732.jpg",,,,,"Carrefour"
9259,"Campana Franke Spar Ray","Un motor. Dos turbinas.  Tres velocidades.  Iluminación: Halógenas 2 x 20 W. Filtro antigrasa: Metálico autoportante.","Terminación: Acero y vidrio. Ancho: 60 - 90 cm. Un motor. Dos turbinas.  Tres velocidades.  Iluminación: Halógenas 2 x 20 W. Comandos: Soft Touch. Filtro antigrasa: Metálico autoportante. Filtro carbón activado: Opcional (instalación sin salida exterior).","$ 6.829,00","Franke","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Anafes, Hornos y Cocinas","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/anafes-hornos-y-cocinas/campana-franke-spar-ray-90-cm.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790672002374.jpg",,,,,"Carrefour"
9191,"Campana Whirlpool WAI63AR","Campana extractora de diseño innovador, dos lámparas halógenas, tres velocidades de aspiración y un nuevo motor que permite mayor absorción y ahorro de energía.","Campana 1 motor potenciado (450 m3/h) con doble turbina y mayor ahorro de energía. Las 3 velocidades de aspiración te permiten regular el nivel de potencia de acuerdo a los distintos tipos de comida que estés preparando, adaptándose fácilmente a tus necesidades. Las 2 lámparas Halógenas te brindan luminosidad sobre tu cocina y te facilitan la visibilidad para hacerte más cómodo y placentero el momento de cocinar. Filtro de grasa metálico modular autoportante. Filtro de grasa sintético. Filtro opcional de carbón para convertir a sin salida. Botonera tipo pulsante.","$ 8.799,00","Whirlpool","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Anafes, Hornos y Cocinas","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/anafes-hornos-y-cocinas/campana-whirlpool-wai63ar.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7797750005999.jpg",,,,,"Carrefour"
10138,"Campana Convexa Frankee Spar Inoxiable 60 cm","Un motor. Tres velocidades. Luz  incorporada. Filtro antigrasa : metálico autoportante. Ancho cm: 60-90. Turbinas: 2.","Un motor. Tres velocidades. Luz  incorporada. Filtro antigrasa : metálico autoportante. Ancho cm: 60-90. Turbinas: 2.","$ 5.194,00","Spar","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Anafes, Hornos y Cocinas","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/anafes-hornos-y-cocinas/campana-franke-spar-convexa-60-cm-inox.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790672002527.jpg",,,,,"Carrefour"
9426,"Anafe Vitrocerámico Whirlpool AKT8090L","Anafe Eléctrico empotrable
4 Zonas de cocción radiante.
Superficie vitrocerámica.
Controles Touch.","Anafe eléctrico con 4 zonas de cocción radiante y pantalla control touch. Con cubierta de vitrocerámica y bloqueo de seguridad. 60 cm de ancho. Sin teclas y perillas manejá todo el funcionamiento del anafe con solo un Touch. Bloqueo de seguridad. Indicador luminoso.","$ 13.199,00","Whirlpool","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Anafes, Hornos y Cocinas","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/anafes-hornos-y-cocinas/anafe-whirlpool-akt8090l-vitroceramico.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7797750000987.jpg",,,,,"Carrefour"
14622,"Taburete Vigo Negro","Taburete Alto ""Bar"" plegable con asiento de color negro, respaldo y  patas de caño de metal","Taburete Alto ""Bar"" plegable con asiento de color negro, respaldo y  patas de caño de metal  Acero: Es un material de gran dureza que en muchas ocaciones es más fuerte que el hierro. Es resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas ya que es resistente a los rayos ultravioletas y a las rayaduras.","$ 670,00","Carrefour","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-plegable-c-respaldo-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3606601210519_2.jpg",,,,,"Carrefour"
13022,"Taburete Plier Verde","Confeccionado en tela de pvc y estructura de acero, con respaldar y asiento acolchado, plegable. Medidas 74*30*44 cm","Taburete plegable con asiento y respaldo acolchados de color verde, en tela PVC, con estructura de acero. El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. La tela PVC es un poliester de alta calidad, recubierto con PVC. Es totalmente impermeable. Su elevada resistencia a los rayos UV permite un color siempre vivo. El acabado de su superficie nos ofrece una fácil limpieza, con sólo pasar una esponja impregnada de agua y jabón neutro, recupera su belleza original.","$ 299,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-pleg-c-resp-verde.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072138773-2.jpg",,,,,"Carrefour"
9416,"Heladera con Freezer Gafa 334 Lts HGF367AW Blanca","ICE TWISTER. Freezer aluminizado. Descongelamiento automático en refrigerador. Estante rebatible para colocar botellas paradas. Estantes rejilla removibles. Compartimiento 0º + crisper de frutas y verduras de acrílico cristal de alta resistencia.","ICE TWISTER. Freezer aluminizado. Con una capacidad de 334 Litros totales. Descongelamiento automático en refrigerador. Estante rebatible para colocar botellas paradas. Estantes rejilla removibles. Compartimiento 0º + crisper de frutas y verduras de acrílico cristal de alta resistencia.","$ 10.299,00","Gafa","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Heladeras y Freezers","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/heladeras-y-freezers/heladera-gafa-hgf367aw-blanca.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7791758115209.jpg",,,,,"Carrefour"
9418,"Heladera con Freezer Gafa 365 Lts HGF387AW Blanca","ICE TWISTER. Freezer aluminizado. Descongelamiento automático en refrigerador. Estantes rejilla removibles. Crisper de frutas y verduras de acrílico cristal de alta resistencia.","ICE TWISTER. Freezer aluminizado. Descongelamiento automático en refrigerador. Estantes rejilla removibles. Crisper de frutas y verduras de acrílico cristal de alta resistencia.","$ 10.999,00","Gafa","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Heladeras y Freezers","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/heladeras-y-freezers/heladera-gafa-hgf387aw-blanca.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/f/gfa_0000_7791758115803.jpg",,,,,"Carrefour"
9417,"Heladera con Freezer Gafa 325 Lts HGF377AW Blanca","ICE TWISTER. Freezer aluminizado. Descongelamiento automático en refrigerador. Estante rebatible para colocar botellas de vino y otro rebatible para colocar botellas paradas. Estantes rejilla removibles. Compartimiento 0º + crisper de frutas y verduras de acrílico cristal de alta resistencia.","ICE TWISTER. Freezer aluminizado. Descongelamiento automático en refrigerador. Estante rebatible para colocar botellas de vino y otro rebatible para colocar botellas paradas. Estantes rejilla removibles. Compartimiento 0º + crisper de frutas y verduras de acrílico cristal de alta resistencia.","$ 8.739,00","Gafa","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Heladeras y Freezers","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/heladeras-y-freezers/heladera-gafa-hgf-377aw-blanca.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7791758115605.jpg",,,,,"Carrefour"
14217,"Heladera Ciclica Philco 285 Lts PHCT290B Blanca","285 Litros - Clase A de Eficiencia Energética - Gas R600a - Tratamiento antibacterial.","La Heladera Ciclica tiene una capacidad de 285 Litros. Es Clase A de Eficiencia Energética. Gas R600a, conocido como el gas más ecológico de la categoría. Tiene un tratamiento especial para prevenir la formación de bacterias en el interior de la heladera. Posee estantes de vidrio templado, cambio en el sentido de apertura de puertas, anaqueles para botellas extra-grandes.","$ 8.499,00","Philco","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Heladeras y Freezers","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/heladeras-y-freezers/heladera-philco-phct290b.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/l/el_0011_7798192361070_phct290b_1.jpg",,,,,"Carrefour"
7633,"Freezer Whirlpool 260 Lts WVU27X1 Acero Inoxidable","Capacidad de 260 Litros
Compartimento extra frío
Función congelado rápido
Cestos deslizables y removibles","Freezer con compartimiento extra frío y función de congelado rápido, que acelera el enfriamiento para conservar los alimentos mejor durante más tiempo. Cuenta con panel de control externo y cestos deslizables y removibles, los cuales te permiten ordenar mejor tus alimentos adaptándose fácilmente a tus necesidades.","$ 13.999,00","Whirlpool","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Heladeras y Freezers","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/heladeras-y-freezers/freezer-whirlpool-wvu27x1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/7891129235137.jpg",,,,,"Carrefour"
9621,"Heladera Bajo Mesada Whirlpool 127 Lts WRX12A Acero Inoxidable","Capacidad de 120 litros. Compartimiento super-frío. Estantes removibles. Puerta reversible.","Heladera compacta de 120 litros con estantes rejilla removibles y rack para latas, que distribuye las bebidas enlatadas de manera que permite ahorrar más espacio en los anaqueles. Además, cuenta con un compartimiento extrafrío ubicado en la parte superior interna de la heladera, ideal para almacenar carnes o embutidos. Sus puertas de acero inoxidable reciben un tratamiento especial que evita que los dedos queden marcados","$ 8.722,00","Whirlpool","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Heladeras y Freezers","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/heladeras-y-freezers/heladera-bajo-mesada-whirlpool-wrx12a.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/r/frigoria_0003_7797750007504.jpg",,,,,"Carrefour"
14715,"Freezer Peabody 223 Lts FH2600BP Blanco","Capacidad bruta de 223 Litros - Clasificacion Energetica B - Ruedas - Cerradura - Canastos de plástico","El Freezer Peabody FH2600BP tiene una capacidad bruta de 223 Litros. Cuenta con un termostato mecánico. Es de Clasificacion Energetica B. Posee ruedas reforzadas de nylon, cerradura incorporada en la manija y canastos de plástico para colgar.","$ 6.609,00","Peabody","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Heladeras y Freezers","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/heladeras-y-freezers/freezer-peabody-fh2600bp.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798017087352-1.jpg",,,,,"Carrefour"
9631,"Freezer Siam 151 Lts FF-SI160 Blanco","Es un freezer de diseño vertical con capacidad de 151 litros. Viene con Regulador de Temperatura y se destaca por sus Compartimentos XL para optimizar el guardado de alimentos gracias a los estantes deslizantes y removibles.","Es un freezer de diseño vertical con capacidad de 151 litros. Viene con Regulador de Temperatura y se destaca por sus Compartimentos XL para optimizar el guardado de alimentos gracias a los estantes deslizantes y removibles.
Es Clase A de Eficiencia Energética, lo que implica que es un 50% más eficiente. Además protege la capa de Ozono y evita el efecto invernadero al funcionar con Gas R600A, única con ambas prestaciones.","$ 9.999,00","Siam","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Heladeras y Freezers","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/heladeras-y-freezers/freezer-siam-ff-si160.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798180581770.png",,,,,"Carrefour"
13054,"Mesa de Tv Joie Negro","Confeccionada en vidrio templado y estructura de acero","Mesa ratona, de moderno diseño, confeccionada en vidrio templado, y estructura de acero, ambos materiales en color negro. El vidrio templado es 5 veces más resistente que los vidrios comunes. Soporta golpes, movimientos bruscos y cambios de temperatura. Tiene mayor resistencia estructural y al impacto que el vidrio sin tratar, teniendo la ventaja adicional de que en caso de rotura se fragmenta en pequeños trozos inofensivos, por lo cual se lo considera uno de los tipos de vidrio de mayor seguridad para el uso hogareño. 'El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente","$ 2.390,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/mesa-tv-vidrio-negro-130x40x40.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072142046-2.jpg",,,,,"Carrefour"
13010,"Mesa de Tv Rack Metal","Confeccionada en vidrio templado y estructura de acero, con 3 estantes.","Mesa para televisión, tipo rack, con estructura de acero y 3 estantes de vidrio templado. El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. El vidrio templado es 5 veces más resistente que los vidrios comunes. Soporta golpes, movimientos bruscos y cambios de temperatura. Tiene mayor resistencia estructural y al impacto que el vidrio sin tratar, teniendo la ventaja adicional de que en caso de rotura se fragmenta en pequeños trozos inofensivos, por lo cual se lo considera uno de los tipos de vidrio de mayor seguridad para el uso hogareño.","$ 1.650,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/rack-tv-cano-vidrio-transparente.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072107151-2.jpg",,,,,"Carrefour"
